       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        168 25 May 2023 11:46:42      1.031      1.041    11.9780  37.862125     0.0126 1.9527e+02    206.569     75.377      1.031    32.9408    24.9943    1494.31 0.0000e+00
        169 25 May 2023 11:46:42      1.031      1.041    11.9791  37.860336     0.0205 1.8885e+02    210.264     76.686      1.031    32.9381    24.9919    1494.31 0.0000e+00
        170 25 May 2023 11:46:42      1.032      1.041    11.9814  37.859432     0.0156 2.0427e+02    219.722     80.095      1.032    32.9352    24.9892    1494.31 0.0000e+00
        171 25 May 2023 11:46:42      1.032      1.042    11.9844  37.859329     0.0225 1.9707e+02    234.536     85.467      1.032    32.9324    24.9865    1494.32 0.0000e+00
        172 25 May 2023 11:46:42      1.032      1.042    11.9875  37.859768     0.0235 1.9850e+02    253.064     92.198      1.032    32.9302    24.9842    1494.33 0.0000e+00
        173 25 May 2023 11:46:42      1.032      1.042    11.9902  37.860470     0.0076 1.9387e+02    272.610     99.310      1.032    32.9284    24.9823    1494.33 0.0000e+00
        174 25 May 2023 11:46:44      1.032      1.042    11.9926  37.861263     0.0086 1.9942e+02    290.997    106.008      1.032    32.9271    24.9809    1494.34 0.0000e+00
        175 25 May 2023 11:46:44      1.032      1.042    11.9947  37.862007     0.0205 2.1552e+02    306.687    111.727      1.032    32.9260    24.9796    1494.35 0.0000e+00
        176 25 May 2023 11:46:44      1.032      1.041    11.9966  37.862629     0.0166 2.0539e+02    318.434    116.012      1.032    32.9249    24.9784    1494.35 0.0000e+00
        177 25 May 2023 11:46:44      1.032      1.041    11.9984  37.863098     0.0166 2.1736e+02    325.488    118.590      1.032    32.9237    24.9771    1494.36 0.0000e+00
        178 25 May 2023 11:46:44      1.032      1.042    11.9999  37.863308     0.0037 2.6413e+02    327.413    119.305      1.032    32.9226    24.9760    1494.36 0.0000e+00
        179 25 May 2023 11:46:45      1.032      1.042    12.0008  37.862968    -0.0003 2.1289e+02    326.007    118.797      1.032    32.9215    24.9750    1494.36 0.0000e+00
        180 25 May 2023 11:46:45      1.033      1.042    12.0007  37.861649     0.0146 2.2246e+02    323.019    117.712      1.033    32.9203    24.9741    1494.36 0.0000e+00
        181 25 May 2023 11:46:45      1.033      1.042    11.9995  37.858650     0.0116 2.7330e+02    319.451    116.416      1.033    32.9184    24.9728    1494.35 0.0000e+00
        182 25 May 2023 11:46:45      1.033      1.042    11.9970  37.852898    -0.0082 6.4683e+02    315.890    115.123      1.033    32.9151    24.9707    1494.34 0.0000e+00
        183 25 May 2023 11:46:45      1.033      1.042    11.9927  37.842758     0.0275 3.1450e+02    312.675    113.959      1.033    32.9091    24.9668    1494.32 0.0000e+00
        184 25 May 2023 11:46:46      1.033      1.042    11.9863  37.827736     0.0195 4.8463e+02    309.650    112.868      1.033    32.9002    24.9612    1494.29 0.0000e+00
        185 25 May 2023 11:46:46      1.033      1.043    11.9768  37.810410     0.0195 9.7326e+02    307.013    111.914      1.033    32.8918    24.9564    1494.24 0.0000e+00
        186 25 May 2023 11:46:46      1.033      1.043    11.9637  37.794174     0.0185 7.5831e+02    304.688    111.070      1.033    32.8876    24.9556    1494.19 0.0000e+00
        187 25 May 2023 11:46:46      1.033      1.043    11.9478  37.780216     0.0116 2.8817e+03    302.721    110.357      1.033    32.8881    24.9590    1494.14 0.0000e+00
        188 25 May 2023 11:46:46      1.034      1.043    11.9315  37.768890     0.0126 5.9681e+02    300.980    109.726      1.034    32.8916    24.9647    1494.09 0.0000e+00
        189 25 May 2023 11:46:46      1.033      1.043    11.9166  37.761593     0.0047 1.5522e+03    299.439    109.171      1.033    32.8976    24.9722    1494.04 0.0000e+00
        190 25 May 2023 11:46:48      1.033      1.043    11.9045  37.758385     0.0027 9.9239e+02    298.046    108.668      1.033    32.9052    24.9803    1494.01 0.0000e+00
        191 25 May 2023 11:46:48      1.033      1.042    11.8962  37.757244     0.0294 8.1543e+02    296.967    108.289      1.033    32.9115    24.9867    1493.99 0.0000e+00
        192 25 May 2023 11:46:48      1.033      1.043    11.8916  37.756794     0.0195 9.0233e+02    296.026    107.976      1.033    32.9150    24.9903    1493.98 0.0000e+00
        193 25 May 2023 11:46:48      1.033      1.043    11.8898  37.757336     0.0215 1.4281e+03    295.327    107.756      1.033    32.9172    24.9923    1493.98 0.0000e+00
        194 25 May 2023 11:46:48      1.034      1.043    11.8897  37.759144     0.0146 2.0536e+03    294.531    107.503      1.034    32.9190    24.9938    1493.98 0.0000e+00
        195 25 May 2023 11:46:49      1.034      1.043    11.8910  37.761433     0.0225 1.4400e+03    294.009    107.342      1.034    32.9201    24.9944    1493.98 0.0000e+00
        196 25 May 2023 11:46:49      1.034      1.043    11.8931  37.763546     0.0136 9.9653e+02    293.482    107.168      1.034    32.9203    24.9942    1493.99 0.0000e+00
        197 25 May 2023 11:46:49      1.034      1.044    11.8954  37.765400     0.0195 1.0415e+03    292.997    107.007      1.034    32.9201    24.9936    1494.00 0.0000e+00
        198 25 May 2023 11:46:49      1.034      1.044    11.8977  37.767109     0.0156 1.5259e+03    292.820    106.968      1.034    32.9197    24.9928    1494.01 0.0000e+00
        199 25 May 2023 11:46:49      1.034      1.043    11.9001  37.768864     0.0255 8.5581e+02    292.426    106.851      1.034    32.9193    24.9920    1494.01 0.0000e+00
        200 25 May 2023 11:46:50      1.034      1.043    11.9028  37.770958     0.0205 2.1045e+03    292.092    106.758      1.034    32.9190    24.9913    1494.02 0.0000e+00
        201 25 May 2023 11:46:50      1.034      1.043    11.9057  37.773434     0.0156 1.1747e+03    291.967    106.734      1.034    32.9187    24.9906    1494.03 0.0000e+00
        202 25 May 2023 11:46:50      1.034      1.043    11.9089  37.775940     0.0205 9.1906e+02    291.892    106.723      1.034    32.9184    24.9897    1494.04 0.0000e+00
        203 25 May 2023 11:46:50      1.034      1.044    11.9120  37.778397     0.0017 1.0862e+03    291.693    106.663      1.034    32.9180    24.9888    1494.05 0.0000e+00
        204 25 May 2023 11:46:50      1.034      1.043    11.9149  37.780998     0.0027 1.2421e+03    291.807    106.719      1.034    32.9179    24.9882    1494.06 0.0000e+00
        205 25 May 2023 11:46:52      1.034      1.043    11.9178  37.783981    -0.0132 1.6834e+03    291.791    106.727      1.034    32.9183    24.9880    1494.07 0.0000e+00
        206 25 May 2023 11:46:52      1.034      1.043    11.9211  37.787613     0.0205 2.4781e+03    291.907    106.784      1.034    32.9189    24.9878    1494.08 0.0000e+00
        207 25 May 2023 11:46:52      1.033      1.043    11.9252  37.792389     0.0166 1.6534e+03    292.101    106.868      1.033    32.9199    24.9879    1494.10 0.0000e+00
        208 25 May 2023 11:46:52      1.033      1.043    11.9304  37.798962     0.0076 1.5136e+03    292.284    106.944      1.033    32.9217    24.9883    1494.12 0.0000e+00
        209 25 May 2023 11:46:52      1.033      1.043    11.9377  37.807262     0.0066 1.3301e+03    292.217    106.931      1.033    32.9233    24.9882    1494.15 0.0000e+00
        210 25 May 2023 11:46:52      1.033      1.042    11.9476  37.816154     0.0245 1.3808e+03    292.454    107.029      1.033    32.9231    24.9862    1494.18 0.0000e+00
        211 25 May 2023 11:46:53      1.032      1.042    11.9598  37.824783     0.0255 2.3580e+03    292.400    107.021      1.032    32.9207    24.9820    1494.22 0.0000e+00
        212 25 May 2023 11:46:53      1.032      1.042    11.9731  37.832485     0.0037 3.2225e+03    292.301    106.994      1.032    32.9164    24.9762    1494.26 0.0000e+00
        213 25 May 2023 11:46:53      1.032      1.041    11.9862  37.838947    -0.0033 1.8857e+03    292.265    106.987      1.032    32.9111    24.9696    1494.30 0.0000e+00
        214 25 May 2023 11:46:53      1.032      1.041    11.9982  37.845509     0.0215 1.2519e+03    292.104    106.933      1.032    32.9069    24.9641    1494.34 0.0000e+00
        215 25 May 2023 11:46:53      1.031      1.041    12.0092  37.853176     0.0195 1.2717e+03    291.903    106.866      1.031    32.9046    24.9603    1494.37 0.0000e+00
        216 25 May 2023 11:46:54      1.031      1.040    12.0201  37.861546     0.0126 1.1568e+03    291.895    106.867      1.031    32.9031    24.9570    1494.41 0.0000e+00
        217 25 May 2023 11:46:54      1.030      1.039    12.0312  37.869888     0.0086 1.6621e+03    291.879    106.867      1.030    32.9014    24.9537    1494.44 0.0000e+00
        218 25 May 2023 11:46:54      1.029      1.038    12.0420  37.877499     0.0146 1.3024e+03    291.708    106.810      1.029    32.8992    24.9500    1494.48 0.0000e+00
        219 25 May 2023 11:46:54      1.028      1.037    12.0521  37.883930     0.0215 1.1546e+03    291.645    106.791      1.028    32.8965    24.9460    1494.51 0.0000e+00
        220 25 May 2023 11:46:54      1.027      1.037    12.0612  37.889458     0.0275 1.6219e+03    291.464    106.721      1.027    32.8939    24.9422    1494.54 0.0000e+00
        221 25 May 2023 11:46:56      1.026      1.036    12.0693  37.894478     0.0136 1.5620e+03    291.076    106.570      1.026    32.8916    24.9389    1494.56 0.0000e+00
        222 25 May 2023 11:46:56      1.026      1.035    12.0768  37.899017     0.0205 1.2393e+03    291.017    106.541      1.026    32.8894    24.9358    1494.58 0.0000e+00
        223 25 May 2023 11:46:56      1.025      1.035    12.0838  37.903305     0.0205 1.3853e+03    291.019    106.536      1.025    32.8873    24.9329    1494.61 0.0000e+00
        224 25 May 2023 11:46:56      1.025      1.034    12.0904  37.907589    -0.0003 1.1918e+03    291.013    106.534      1.025    32.8856    24.9303    1494.63 0.0000e+00
        225 25 May 2023 11:46:56      1.024      1.034    12.0964  37.911880     0.0027 8.6107e+02    291.166    106.597      1.024    32.8845    24.9283    1494.65 0.0000e+00
        226 25 May 2023 11:46:57      1.024      1.033    12.1019  37.916077     0.0066 1.8409e+03    291.204    106.617      1.024    32.8837    24.9267    1494.66 0.0000e+00
        227 25 May 2023 11:46:57      1.024      1.033    12.1070  37.919991     0.0017 1.3217e+03    291.388    106.686      1.024    32.8829    24.9251    1494.68 0.0000e+00
        228 25 May 2023 11:46:57      1.023      1.033    12.1121  37.923481    -0.0162 1.3527e+03    291.777    106.825      1.023    32.8819    24.9234    1494.70 0.0000e+00
        229 25 May 2023 11:46:57      1.023      1.032    12.1168  37.926483     0.0215 9.9370e+02    291.921    106.873      1.023    32.8806    24.9215    1494.71 0.0000e+00
        230 25 May 2023 11:46:57      1.022      1.032    12.1211  37.928974     0.0066 1.9452e+03    291.779    106.815      1.022    32.8792    24.9196    1494.72 0.0000e+00
        231 25 May 2023 11:46:57      1.022      1.031    12.1248  37.931049     0.0195 1.7315e+03    291.823    106.822      1.022    32.8780    24.9179    1494.73 0.0000e+00
        232 25 May 2023 11:46:58      1.021      1.031    12.1281  37.932804     0.0185 1.4453e+03    291.971    106.869      1.021    32.8768    24.9164    1494.74 0.0000e+00
        233 25 May 2023 11:46:58      1.021      1.030    12.1310  37.934200     0.0017 1.3222e+03    292.105    106.916      1.021    32.8756    24.9149    1494.75 0.0000e+00
        234 25 May 2023 11:46:58      1.021      1.030    12.1335  37.935345     0.0166 2.0617e+03    292.005    106.880      1.021    32.8745    24.9136    1494.76 0.0000e+00
        235 25 May 2023 11:46:58      1.020      1.030    12.1355  37.936260    -0.1154 2.1096e+03    291.677    106.765      1.020    32.8736    24.9125    1494.77 0.0000e+00
        236 25 May 2023 11:46:58      1.020      1.030    12.1372  37.936386    -0.1134 6.3381e+02    291.360    106.657      1.020    32.8722    24.9111    1494.77 0.0000e+00
        237 25 May 2023 11:47:00      1.020      1.029    12.1383  37.935383     0.0255 1.1037e+03    291.024    106.537      1.020    32.8703    24.9094    1494.77 0.0000e+00
        238 25 May 2023 11:47:00      1.020      1.029    12.1383  37.933739     0.0245 2.0052e+03    291.110    106.565      1.020    32.8687    24.9082    1494.77 0.0000e+00
        239 25 May 2023 11:47:00      1.020      1.029    12.1372  37.932411    -0.0033 1.3002e+03    290.939    106.493      1.020    32.8684    24.9082    1494.77 0.0000e+00
        240 25 May 2023 11:47:00      1.020      1.030    12.1354  37.932133     0.0096 1.0262e+03    290.725    106.408      1.020    32.8697    24.9095    1494.76 0.0000e+00
        241 25 May 2023 11:47:00      1.021      1.030    12.1338  37.932709    -0.0003 1.5910e+03    290.741    106.413      1.021    32.8716    24.9113    1494.76 0.0000e+00
        242 25 May 2023 11:47:01      1.021      1.030    12.1332  37.933308    -0.0053 1.0620e+03    290.903    106.471      1.021    32.8727    24.9123    1494.76 0.0000e+00
        243 25 May 2023 11:47:01      1.021      1.031    12.1336  37.933384    -0.0013 1.9912e+03    291.029    106.515      1.021    32.8725    24.9120    1494.76 0.0000e+00
        244 25 May 2023 11:47:01      1.022      1.031    12.1343  37.932972    -0.0013 1.7236e+03    291.368    106.636      1.022    32.8715    24.9111    1494.76 0.0000e+00
        245 25 May 2023 11:47:01      1.022      1.031    12.1345  37.931976     0.0185 9.9478e+02    291.339    106.625      1.022    32.8703    24.9102    1494.76 0.0000e+00
        246 25 May 2023 11:47:01      1.022      1.031    12.1340  37.930382     0.0096 9.2592e+02    291.249    106.596      1.022    32.8692    24.9094    1494.76 0.0000e+00
        247 25 May 2023 11:47:01      1.021      1.031    12.1328  37.928581     0.0027 1.2810e+03    291.210    106.585      1.021    32.8685    24.9091    1494.75 0.0000e+00
        248 25 May 2023 11:47:02      1.021      1.031    12.1311  37.926796     0.0027 1.4144e+03    291.239    106.598      1.021    32.8684    24.9093    1494.74 0.0000e+00
        249 25 May 2023 11:47:02      1.021      1.031    12.1291  37.925220     0.0047 1.2970e+03    291.159    106.567      1.021    32.8686    24.9098    1494.74 0.0000e+00
        250 25 May 2023 11:47:02      1.022      1.031    12.1272  37.924458     0.0066 1.1525e+03    291.345    106.633      1.022    32.8695    24.9109    1494.73 0.0000e+00
        251 25 May 2023 11:47:02      1.022      1.031    12.1258  37.924740    -0.0211 9.6268e+02    291.169    106.564      1.022    32.8710    24.9123    1494.73 0.0000e+00
        252 25 May 2023 11:47:02      1.022      1.031    12.1252  37.925564    -0.0023 1.4978e+03    291.488    106.679      1.022    32.8724    24.9135    1494.73 0.0000e+00
        253 25 May 2023 11:47:04      1.022      1.031    12.1253  37.926365    -0.0043 1.5034e+03    291.697    106.744      1.022    32.8730    24.9140    1494.73 0.0000e+00
        254 25 May 2023 11:47:04      1.022      1.031    12.1259  37.926506     0.0304 1.3687e+03    291.946    106.826      1.022    32.8726    24.9136    1494.73 0.0000e+00
