       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
       1323 25 May 2023 10:13:59      3.880      3.916    10.7830  36.863640     0.4579 7.1010e+01    301.795    107.546      3.880    33.0261    25.2769    1490.29 0.0000e+00
       1324 25 May 2023 10:14:00      3.826      3.861    10.7848  36.863689     0.4401 7.1666e+01    301.789    107.544      3.826    33.0246    25.2754    1490.29 0.0000e+00
       1325 25 May 2023 10:14:00      3.771      3.806    10.7862  36.863663     0.4351 7.2295e+01    302.055    107.639      3.771    33.0233    25.2742    1490.30 0.0000e+00
       1326 25 May 2023 10:14:00      3.717      3.751    10.7873  36.863739     0.4421 7.3395e+01    302.186    107.692      3.717    33.0224    25.2733    1490.30 0.0000e+00
       1327 25 May 2023 10:14:00      3.662      3.695    10.7884  36.864079     0.4381 7.2280e+01    302.216    107.712      3.662    33.0218    25.2726    1490.30 0.0000e+00
       1328 25 May 2023 10:14:00      3.606      3.639    10.7900  36.864544     0.4123 7.2501e+01    302.174    107.705      3.606    33.0208    25.2716    1490.30 0.0000e+00
       1329 25 May 2023 10:14:02      3.549      3.582    10.7920  36.864910     0.4212 7.3604e+01    302.146    107.699      3.549    33.0194    25.2701    1490.31 0.0000e+00
       1330 25 May 2023 10:14:02      3.492      3.524    10.7941  36.865200     0.4242 7.5248e+01    301.999    107.652      3.492    33.0179    25.2686    1490.31 0.0000e+00
       1331 25 May 2023 10:14:02      3.435      3.467    10.7958  36.865627     0.4272 7.5776e+01    301.985    107.654      3.435    33.0167    25.2674    1490.32 0.0000e+00
       1332 25 May 2023 10:14:02      3.378      3.409    10.7975  36.866230     0.4222 7.5051e+01    301.930    107.644      3.378    33.0159    25.2664    1490.32 0.0000e+00
       1333 25 May 2023 10:14:02      3.320      3.351    10.7992  36.866959     0.3508 7.4837e+01    301.641    107.551      3.320    33.0150    25.2654    1490.33 0.0000e+00
       1334 25 May 2023 10:14:03      3.263      3.293    10.8012  36.867844     0.3577 7.6375e+01    301.467    107.495      3.263    33.0141    25.2644    1490.33 0.0000e+00
       1335 25 May 2023 10:14:03      3.205      3.234    10.8033  36.869007     0.3845 7.7723e+01    301.477    107.505      3.205    33.0134    25.2635    1490.34 0.0000e+00
       1336 25 May 2023 10:14:03      3.146      3.175    10.8057  36.870533     0.3974 7.8974e+01    301.362    107.475      3.146    33.0128    25.2626    1490.34 0.0000e+00
       1337 25 May 2023 10:14:03      3.088      3.116    10.8086  36.872242     0.4063 8.0298e+01    301.292    107.467      3.088    33.0120    25.2614    1490.35 0.0000e+00
       1338 25 May 2023 10:14:03      3.029      3.057    10.8118  36.873825     0.4123 8.1252e+01    301.266    107.471      3.029    33.0106    25.2598    1490.36 0.0000e+00
       1339 25 May 2023 10:14:03      2.971      2.998    10.8151  36.875069     0.3954 8.2524e+01    301.099    107.434      2.971    33.0089    25.2579    1490.37 0.0000e+00
       1340 25 May 2023 10:14:04      2.914      2.941    10.8181  36.875957     0.4044 8.2668e+01    301.273    107.532      2.914    33.0071    25.2560    1490.38 0.0000e+00
       1341 25 May 2023 10:14:04      2.858      2.884    10.8205  36.876732     0.3786 8.3340e+01    301.109    107.517      2.858    33.0057    25.2545    1490.38 0.0000e+00
       1342 25 May 2023 10:14:04      2.802      2.828    10.8225  36.877735     0.3786 8.4312e+01    296.955    106.063      2.802    33.0050    25.2535    1490.39 0.0000e+00
       1343 25 May 2023 10:14:04      2.747      2.772    10.8245  36.879181     0.3716 8.6402e+01    299.846    107.104      2.747    33.0047    25.2529    1490.39 0.0000e+00
       1344 25 May 2023 10:14:04      2.692      2.717    10.8269  36.880985     0.3587 8.7889e+01    300.562    107.363      2.692    33.0043    25.2523    1490.40 0.0000e+00
       1345 25 May 2023 10:14:06      2.638      2.662    10.8297  36.882778     0.4083 8.8933e+01    301.107    107.557      2.638    33.0036    25.2512    1490.41 0.0000e+00
       1346 25 May 2023 10:14:06      2.583      2.607    10.8329  36.884407     0.4063 8.7774e+01    301.694    107.764      2.583    33.0024    25.2497    1490.42 0.0000e+00
       1347 25 May 2023 10:14:06      2.528      2.551    10.8360  36.886215     0.4331 9.0167e+01    302.203    107.961      2.528    33.0014    25.2484    1490.43 0.0000e+00
       1348 25 May 2023 10:14:06      2.472      2.495    10.8391  36.888424     0.4242 9.1699e+01    302.805    108.219      2.472    33.0008    25.2474    1490.44 0.0000e+00
       1349 25 May 2023 10:14:06      2.416      2.438    10.8426  36.890839     0.4123 9.3849e+01    303.165    108.395      2.416    33.0001    25.2462    1490.45 0.0000e+00
       1350 25 May 2023 10:14:07      2.360      2.382    10.8465  36.893250     0.4034 9.6219e+01    303.445    108.546      2.360    32.9990    25.2446    1490.46 0.0000e+00
       1351 25 May 2023 10:14:07      2.304      2.325    10.8509  36.895611     0.3964 9.9537e+01    301.765    107.980      2.304    32.9974    25.2427    1490.47 0.0000e+00
       1352 25 May 2023 10:14:07      2.248      2.269    10.8555  36.898331     0.3935 9.9471e+01    301.789    108.001      2.248    32.9960    25.2408    1490.48 0.0000e+00
       1353 25 May 2023 10:14:07      2.192      2.212    10.8604  36.902016     0.3875 9.7341e+01    301.951    108.050      2.192    32.9952    25.2393    1490.50 0.0000e+00
       1354 25 May 2023 10:14:07      2.137      2.156    10.8663  36.906639     0.4252 9.9624e+01    301.650    107.943      2.137    32.9945    25.2377    1490.52 0.0000e+00
       1355 25 May 2023 10:14:08      2.081      2.100    10.8736  36.911751     0.4262 1.0424e+02    301.510    107.935      2.081    32.9931    25.2353    1490.54 0.0000e+00
       1356 25 May 2023 10:14:08      2.026      2.044    10.8822  36.917591     0.4034 1.0710e+02    301.649    108.058      2.026    32.9912    25.2323    1490.57 0.0000e+00
       1357 25 May 2023 10:14:08      1.970      1.988    10.8925  36.924377     0.4083 1.0938e+02    301.831    108.175      1.970    32.9887    25.2285    1490.60 0.0000e+00
       1358 25 May 2023 10:14:08      1.915      1.933    10.9046  36.930984     0.4361 1.1342e+02    302.230    108.345      1.915    32.9844    25.2231    1490.64 0.0000e+00
       1359 25 May 2023 10:14:08      1.860      1.877    10.9175  36.936142     0.4470 1.1145e+02    302.567    108.464      1.860    32.9779    25.2158    1490.67 0.0000e+00
       1360 25 May 2023 10:14:08      1.805      1.822    10.9291  36.939705     0.4123 1.1099e+02    302.649    108.498      1.805    32.9710    25.2084    1490.71 0.0000e+00
       1361 25 May 2023 10:14:09      1.751      1.767    10.9381  36.942535     0.4034 1.1733e+02    302.229    108.366      1.751    32.9658    25.2027    1490.73 0.0000e+00
       1362 25 May 2023 10:14:09      1.697      1.713    10.9449  36.945446     0.4192 1.2512e+02    302.246    108.409      1.697    32.9626    25.1990    1490.75 0.0000e+00
       1363 25 May 2023 10:14:09      1.643      1.658    10.9507  36.949387     0.4252 1.2733e+02    302.054    108.377      1.643    32.9613    25.1970    1490.77 0.0000e+00
       1364 25 May 2023 10:14:09      1.589      1.604    10.9570  36.955761     0.4262 1.3314e+02    300.195    107.742      1.589    32.9620    25.1964    1490.79 0.0000e+00
       1365 25 May 2023 10:14:09      1.535      1.549    10.9658  36.964481     0.4192 1.3259e+02    299.849    107.648      1.535    32.9627    25.1954    1490.82 0.0000e+00
       1366 25 May 2023 10:14:11      1.480      1.494    10.9784  36.973648     0.4411 1.3038e+02    300.575    107.925      1.480    32.9605    25.1915    1490.86 0.0000e+00
       1367 25 May 2023 10:14:11      1.426      1.439    10.9940  36.981567     0.4411 1.4330e+02    300.987    108.087      1.426    32.9544    25.1839    1490.91 0.0000e+00
       1368 25 May 2023 10:14:11      1.372      1.385    11.0105  36.987370     0.4629 1.4895e+02    302.006    108.482      1.372    32.9454    25.1740    1490.95 0.0000e+00
       1369 25 May 2023 10:14:11      1.319      1.331    11.0256  36.991096     0.4500 1.5092e+02    302.801    108.815      1.319    32.9356    25.1637    1490.99 0.0000e+00
       1370 25 May 2023 10:14:11      1.266      1.278    11.0378  36.994045     0.4718 1.4484e+02    303.939    108.989      1.266    32.9275    25.1553    1491.03 0.0000e+00
       1371 25 May 2023 10:14:12      1.213      1.224    11.0477  36.998611     0.4797 1.6511e+02    347.450    109.055      1.213    32.9232    25.1501    1491.06 0.0000e+00
       1372 25 May 2023 10:14:12      1.161      1.171    11.0583  37.005985     0.4450 1.6264e+02    361.286    109.046      1.161    32.9210    25.1465    1491.09 0.0000e+00
       1373 25 May 2023 10:14:12      1.108      1.118    11.0726  37.014057     0.4212 1.7462e+02    337.305    108.511      1.108    32.9162    25.1402    1491.13 0.0000e+00
       1374 25 May 2023 10:14:12      1.055      1.065    11.0906  37.019382     0.4302 1.5385e+02    335.781    107.867      1.055    32.9054    25.1287    1491.18 0.0000e+00
       1375 25 May 2023 10:14:12      1.002      1.011    11.1087  37.019970     0.5035 1.9438e+02    303.843    106.766      1.002    32.8898    25.1133    1491.23 0.0000e+00
       1376 25 May 2023 10:14:12      0.950      0.958    11.1239  37.015614     0.5045 2.0665e+02    295.642    105.035      0.950    32.8719    25.0967    1491.26 0.0000e+00
       1377 25 May 2023 10:14:13      0.898      0.906    11.1357  37.006207     0.4361 1.8769e+02    316.939    102.769      0.898    32.8521    25.0792    1491.27 0.0000e+00
       1378 25 May 2023 10:14:13      0.846      0.854    11.1459  36.989716     0.4381 1.9353e+02    332.176    100.038      0.846    32.8267    25.0576    1491.28 0.0000e+00
       1379 25 May 2023 10:14:13      0.795      0.802    11.1570  36.959976     0.4153 3.2527e+02    323.381     97.010      0.795    32.7875    25.0251    1491.27 0.0000e+00
       1380 25 May 2023 10:14:13      0.744      0.751    11.1701  36.905918     0.4242 1.3904e+03    311.963     93.945      0.744    32.7225    24.9722    1491.24 0.0000e+00
       1381 25 May 2023 10:14:13      0.695      0.701    11.1845  36.810997     0.4361 1.4268e+03    303.874     91.149      0.695    32.6161    24.8869    1491.16 0.0000e+00
       1382 25 May 2023 10:14:15      0.646      0.652    11.1990  36.648232     0.4311 1.4741e+03    297.118     88.813      0.646    32.4430    24.7497    1491.00 0.0000e+00
       1383 25 May 2023 10:14:15      0.598      0.604    11.2128  36.372627     2.0667 1.5034e+03    293.618     87.247      0.598    32.1598    24.5270    1490.71 0.0000e+00
       1384 25 May 2023 10:14:15      0.552      0.557    11.2256  35.910465     2.0677 1.4809e+03    290.489     86.367      0.552    31.6949    24.1633    1490.19 0.0000e+00
       1385 25 May 2023 10:14:15      0.507      0.512    11.2377  35.138382     4.7575 1.4799e+03    290.739     86.289      0.507    30.9289    23.5658    1489.31 0.0000e+00
       1386 25 May 2023 10:14:15      0.464      0.469    11.2504  33.847996     4.7546 1.5239e+03    291.321     86.642      0.464    29.6614    22.5790    1487.84 0.0000e+00
       1387 25 May 2023 10:14:16      0.423      0.427    11.2634  31.692451     0.4371 1.5047e+03    294.127     87.416      0.423    27.5682    20.9517    1485.37 0.0000e+00
       1388 25 May 2023 10:14:16      0.385      0.389    11.2742  28.123096     0.4440 1.5024e+03    297.318     88.406      0.385    24.1568    18.3043    1481.33 0.0000e+00
       1389 25 May 2023 10:14:16      0.352      0.355    11.2799  23.751663     0.0116 1.5189e+03    300.855     89.513      0.352    20.0635    15.1326    1476.45 0.0000e+00
       1390 25 May 2023 10:14:16      0.323      0.326    11.2790  20.945539     0.0106 1.5423e+03    304.952     90.716      0.323    17.4862    13.1378    1473.37 0.0000e+00
       1391 25 May 2023 10:14:16      0.298      0.301    11.2723  20.654613     0.0066 1.5282e+03    308.668     91.710      0.298    17.2243    12.9361    1473.03 0.0000e+00
       1392 25 May 2023 10:14:17      0.278      0.281    11.2619  21.730330     0.0136 1.5457e+03    312.509     92.632      0.278    18.2117    13.7018    1474.17 0.0000e+00
       1393 25 May 2023 10:14:17      0.263      0.265    11.2501  22.685398    -0.0092 1.5501e+03    315.325     93.288      0.263    19.0949    14.3872    1475.19 0.0000e+00
       1394 25 May 2023 10:14:17      0.251      0.253    11.2393  21.637756     0.0027 1.5407e+03    317.856     93.929      0.251    18.1380    13.6481    1474.00 0.0000e+00
       1395 25 May 2023 10:14:17      0.242      0.244    11.2304  18.067352    -0.0231 1.5326e+03    320.322     94.543      0.242    14.9028    11.1457    1470.10 0.0000e+00
       1396 25 May 2023 10:14:17      0.234      0.237    11.2236  13.829260     0.0047 1.5326e+03    322.166     95.054      0.234    11.1501     8.2427    1465.58 0.0000e+00
       1397 25 May 2023 10:14:17      0.229      0.231    11.2183  10.652113     0.0116 1.5209e+03    324.252     95.592      0.229     8.4101     6.1221    1462.28 0.0000e+00
       1398 25 May 2023 10:14:19      0.224      0.227    11.2140   8.634378     0.0047 1.5100e+03    325.792     96.014      0.224     6.7085     4.8043    1460.21 0.0000e+00
       1399 25 May 2023 10:14:19      0.221      0.223    11.2102   7.236930     0.0027 1.5202e+03    327.305     96.406      0.221     5.5504     3.9069    1458.80 0.0000e+00
       1400 25 May 2023 10:14:19      0.219      0.221    11.2069   6.181012     0.0076 1.5353e+03    328.766     96.709      0.219     4.6880     3.2381    1457.74 0.0000e+00
       1401 25 May 2023 10:14:19      0.217      0.219    11.2041   5.402782     0.0066 1.5579e+03    329.947     97.001      0.217     4.0601     2.7510    1456.97 0.0000e+00
       1402 25 May 2023 10:14:19      0.215      0.217    11.2015   4.888309     0.0156 1.5665e+03    330.587     97.132      0.215     3.6491     2.4320    1456.46 0.0000e+00
       1403 25 May 2023 10:14:20      0.213      0.215    11.1990   4.585644     0.0086 1.5782e+03    331.305     97.215      0.213     3.4090     2.2457    1456.16 0.0000e+00
       1404 25 May 2023 10:14:20      0.212      0.214    11.1964   4.423270     0.0086 1.5934e+03    331.078     97.122      0.212     3.2807     2.1463    1456.00 0.0000e+00
       1405 25 May 2023 10:14:20      0.211      0.213    11.1938   4.331702     0.0175 1.5820e+03    331.358     97.123      0.211     3.2087     2.0906    1455.90 0.0000e+00
       1406 25 May 2023 10:14:20      0.211      0.213    11.1912   4.267478     0.0116 1.5498e+03    331.668     97.468      0.211     3.1583     2.0517    1455.83 0.0000e+00
       1407 25 May 2023 10:14:20      0.210      0.212    11.1886   4.198890     0.0037 1.5437e+03    331.369     97.459      0.210     3.1045     2.0102    1455.75 0.0000e+00
       1408 25 May 2023 10:14:21      0.210      0.212    11.1859   4.084311     0.2695 1.5153e+03    331.681     97.485      0.210     3.0147     1.9406    1455.63 0.0000e+00
       1409 25 May 2023 10:14:21      0.210      0.212    11.1832   3.902827     0.2754 1.5333e+03    332.162     97.471      0.210     2.8726     1.8304    1455.45 0.0000e+00
       1410 25 May 2023 10:14:21      0.210      0.212    11.1805   3.669511     1.8445 1.5813e+03    332.536     97.514      0.210     2.6907     1.6892    1455.22 0.0000e+00
