       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
       1904 25 May 2023 08:59:13     18.225     18.394    10.0500  36.766281     1.4170 1.2769e+01    288.685    101.569     18.225    33.5933    25.8452    1488.60 0.0000e+00
       1905 25 May 2023 08:59:13     18.175     18.343    10.0502  36.766090     1.4121 1.2802e+01    288.563    101.527     18.175    33.5930    25.8449    1488.60 0.0000e+00
       1906 25 May 2023 08:59:14     18.127     18.294    10.0502  36.765961     1.4279 1.2808e+01    288.408    101.473     18.127    33.5929    25.8448    1488.60 0.0000e+00
       1907 25 May 2023 08:59:14     18.079     18.245    10.0501  36.766045     1.4289 1.2850e+01    288.400    101.473     18.079    33.5930    25.8449    1488.60 0.0000e+00
       1908 25 May 2023 08:59:14     18.030     18.196    10.0502  36.766445     1.1492 1.2974e+01    288.053    101.352     18.030    33.5934    25.8452    1488.60 0.0000e+00
       1909 25 May 2023 08:59:14     17.978     18.144    10.0506  36.767113     1.1542 1.3034e+01    288.047    101.351     17.978    33.5938    25.8454    1488.60 0.0000e+00
       1910 25 May 2023 08:59:14     17.923     18.089    10.0513  36.767929     1.7959 1.3174e+01    287.934    101.312     17.923    33.5940    25.8455    1488.60 0.0000e+00
       1911 25 May 2023 08:59:14     17.865     18.030    10.0523  36.768795     1.7929 1.3281e+01    288.234    101.419     17.865    33.5939    25.8452    1488.60 0.0000e+00
       1912 25 May 2023 08:59:15     17.803     17.967    10.0536  36.769630     0.9082 1.3643e+01    288.515    101.519     17.803    33.5936    25.8448    1488.61 0.0000e+00
       1913 25 May 2023 08:59:15     17.740     17.904    10.0549  36.770359     0.9102 1.3854e+01    288.777    101.612     17.740    33.5931    25.8442    1488.61 0.0000e+00
       1914 25 May 2023 08:59:15     17.676     17.840    10.0562  36.771038     1.1284 1.4012e+01    289.046    101.707     17.676    33.5926    25.8436    1488.61 0.0000e+00
       1915 25 May 2023 08:59:15     17.614     17.777    10.0575  36.771648     1.1393 1.4216e+01    289.397    101.833     17.614    33.5921    25.8430    1488.62 0.0000e+00
       1916 25 May 2023 08:59:15     17.555     17.717    10.0586  36.772041     1.1135 1.4341e+01    289.542    101.885     17.555    33.5915    25.8423    1488.62 0.0000e+00
       1917 25 May 2023 08:59:16     17.499     17.660    10.0596  36.772114     1.3218 1.4401e+01    289.972    102.037     17.499    33.5907    25.8415    1488.62 0.0000e+00
       1918 25 May 2023 08:59:16     17.446     17.607    10.0602  36.771843     1.3268 1.4492e+01    290.173    102.107     17.446    33.5898    25.8407    1488.62 0.0000e+00
       1919 25 May 2023 08:59:16     17.395     17.555    10.0604  36.771282     1.1978 1.4524e+01    290.203    102.117     17.395    33.5891    25.8401    1488.62 0.0000e+00
       1920 25 May 2023 08:59:16     17.344     17.504    10.0601  36.770721     1.1968 1.4623e+01    290.081    102.074     17.344    33.5889    25.8400    1488.62 0.0000e+00
       1921 25 May 2023 08:59:16     17.293     17.453    10.0594  36.770451     1.2930 1.4742e+01    290.167    102.106     17.293    33.5892    25.8404    1488.61 0.0000e+00
       1922 25 May 2023 08:59:18     17.241     17.400    10.0588  36.770500     1.2970 1.4901e+01    290.145    102.101     17.241    33.5899    25.8410    1488.61 0.0000e+00
       1923 25 May 2023 08:59:18     17.187     17.346    10.0585  36.770779     1.1711 1.5078e+01    289.813    101.987     17.187    33.5904    25.8415    1488.61 0.0000e+00
       1924 25 May 2023 08:59:18     17.132     17.290    10.0586  36.771145     1.1810 1.5297e+01    289.611    101.918     17.132    33.5908    25.8417    1488.61 0.0000e+00
       1925 25 May 2023 08:59:18     17.076     17.233    10.0590  36.771473     1.1988 1.5468e+01    289.496    101.879     17.076    33.5908    25.8417    1488.61 0.0000e+00
       1926 25 May 2023 08:59:18     17.019     17.176    10.0595  36.771725     1.2058 1.5635e+01    289.288    101.805     17.019    33.5905    25.8414    1488.61 0.0000e+00
       1927 25 May 2023 08:59:19     16.963     17.119    10.0601  36.771931     1.4924 1.5793e+01    289.337    101.823     16.963    33.5903    25.8411    1488.61 0.0000e+00
       1928 25 May 2023 08:59:19     16.908     17.064    10.0606  36.772186     1.4775 1.5967e+01    289.276    101.802     16.908    33.5900    25.8408    1488.61 0.0000e+00
       1929 25 May 2023 08:59:19     16.853     17.009    10.0612  36.772491     1.4706 1.6086e+01    289.323    101.819     16.853    33.5899    25.8406    1488.61 0.0000e+00
       1930 25 May 2023 08:59:19     16.801     16.956    10.0617  36.772774     1.4636 1.6213e+01    289.299    101.813     16.801    33.5897    25.8404    1488.61 0.0000e+00
       1931 25 May 2023 08:59:19     16.749     16.904    10.0622  36.773026     1.9298 1.6341e+01    289.359    101.839     16.749    33.5896    25.8402    1488.62 0.0000e+00
       1932 25 May 2023 08:59:19     16.698     16.852    10.0626  36.773281     1.9120 1.6456e+01    289.471    101.884     16.698    33.5894    25.8400    1488.62 0.0000e+00
       1933 25 May 2023 08:59:20     16.647     16.800    10.0631  36.773476     1.4984 1.6546e+01    289.728    101.979     16.647    33.5891    25.8397    1488.62 0.0000e+00
       1934 25 May 2023 08:59:20     16.595     16.748    10.0636  36.773540     1.4904 1.6739e+01    290.040    102.096     16.595    33.5888    25.8393    1488.62 0.0000e+00
       1935 25 May 2023 08:59:20     16.541     16.694    10.0640  36.773537     1.5430 1.6983e+01    290.348    102.216     16.541    33.5884    25.8390    1488.62 0.0000e+00
       1936 25 May 2023 08:59:20     16.487     16.639    10.0643  36.773594     1.5351 1.7196e+01    290.430    102.257     16.487    33.5883    25.8389    1488.62 0.0000e+00
       1937 25 May 2023 08:59:20     16.431     16.583    10.0645  36.773781     1.4081 1.7370e+01    290.596    102.323     16.431    33.5883    25.8388    1488.62 0.0000e+00
       1938 25 May 2023 08:59:22     16.375     16.526    10.0649  36.774086     1.2603 1.7541e+01    290.874    102.420     16.375    33.5883    25.8387    1488.62 0.0000e+00
       1939 25 May 2023 08:59:22     16.319     16.469    10.0655  36.774513     1.2593 1.7688e+01    290.930    102.439     16.319    33.5882    25.8385    1488.62 0.0000e+00
       1940 25 May 2023 08:59:22     16.262     16.412    10.0663  36.774982     1.3040 1.7851e+01    290.879    102.413     16.262    33.5879    25.8382    1488.62 0.0000e+00
       1941 25 May 2023 08:59:22     16.206     16.356    10.0673  36.775387     1.3119 1.8004e+01    290.982    102.441     16.206    33.5874    25.8377    1488.62 0.0000e+00
       1942 25 May 2023 08:59:22     16.151     16.300    10.0682  36.775726     1.2712 1.8206e+01    291.163    102.501     16.151    33.5870    25.8372    1488.62 0.0000e+00
       1943 25 May 2023 08:59:23     16.095     16.244    10.0689  36.776043     1.2732 1.8358e+01    291.262    102.538     16.095    33.5867    25.8368    1488.63 0.0000e+00
       1944 25 May 2023 08:59:23     16.040     16.188    10.0694  36.776352     1.3268 1.8548e+01    291.742    102.709     16.040    33.5865    25.8366    1488.63 0.0000e+00
       1945 25 May 2023 08:59:23     15.985     16.132    10.0700  36.776768     1.3238 1.8698e+01    291.700    102.694     15.985    33.5864    25.8364    1488.63 0.0000e+00
       1946 25 May 2023 08:59:23     15.930     16.077    10.0707  36.777435     2.1520 1.8887e+01    292.389    102.939     15.930    33.5865    25.8363    1488.63 0.0000e+00
       1947 25 May 2023 08:59:23     15.875     16.021    10.0716  36.778439     2.1678 1.8987e+01    292.877    103.115     15.875    33.5867    25.8364    1488.63 0.0000e+00
       1948 25 May 2023 08:59:24     15.820     15.966    10.0728  36.779812     1.8991 1.9229e+01    293.320    103.275     15.820    33.5870    25.8364    1488.64 0.0000e+00
       1949 25 May 2023 08:59:24     15.764     15.910    10.0746  36.781445     1.9001 1.9330e+01    293.568    103.364     15.764    33.5870    25.8361    1488.64 0.0000e+00
       1950 25 May 2023 08:59:24     15.709     15.854    10.0768  36.783279     1.9873 1.9551e+01    293.687    103.405     15.709    33.5869    25.8356    1488.65 0.0000e+00
       1951 25 May 2023 08:59:24     15.653     15.797    10.0793  36.785465     1.9844 1.9788e+01    293.906    103.481     15.653    33.5867    25.8351    1488.66 0.0000e+00
       1952 25 May 2023 08:59:24     15.596     15.740    10.0823  36.787800     2.4089 1.9997e+01    293.763    103.430     15.596    33.5864    25.8343    1488.67 0.0000e+00
       1953 25 May 2023 08:59:24     15.539     15.682    10.0858  36.789562     2.4118 2.0181e+01    293.743    103.422     15.539    33.5849    25.8326    1488.68 0.0000e+00
       1954 25 May 2023 08:59:26     15.481     15.624    10.0893  36.790375     2.5249 2.0479e+01    293.741    103.425     15.481    33.5825    25.8301    1488.68 0.0000e+00
       1955 25 May 2023 08:59:26     15.425     15.568    10.0921  36.790298     2.5269 2.0723e+01    293.526    103.359     15.425    33.5799    25.8276    1488.69 0.0000e+00
       1956 25 May 2023 08:59:26     15.371     15.513    10.0936  36.789562     1.5876 2.0896e+01    293.757    103.452     15.371    33.5778    25.8257    1488.69 0.0000e+00
       1957 25 May 2023 08:59:26     15.320     15.461    10.0938  36.788536     1.5747 2.0951e+01    293.800    103.472     15.320    33.5766    25.8247    1488.69 0.0000e+00
       1958 25 May 2023 08:59:26     15.270     15.411    10.0930  36.787495     1.7989 2.1153e+01    294.069    103.569     15.270    33.5763    25.8246    1488.69 0.0000e+00
       1959 25 May 2023 08:59:27     15.224     15.364    10.0917  36.786743     1.8068 2.1269e+01    294.425    103.695     15.224    33.5767    25.8252    1488.68 0.0000e+00
       1960 25 May 2023 08:59:27     15.178     15.318    10.0907  36.786541     1.7810 2.1367e+01    294.680    103.787     15.178    33.5775    25.8259    1488.68 0.0000e+00
       1961 25 May 2023 08:59:27     15.133     15.273    10.0903  36.786770     1.4111 2.1517e+01    295.070    103.929     15.133    33.5781    25.8265    1488.68 0.0000e+00
       1962 25 May 2023 08:59:27     15.088     15.227    10.0903  36.787258     1.4170 2.1626e+01    295.119    103.948     15.088    33.5787    25.8269    1488.68 0.0000e+00
       1963 25 May 2023 08:59:27     15.041     15.180    10.0906  36.787930     1.2752 2.1926e+01    295.475    104.073     15.041    33.5791    25.8272    1488.68 0.0000e+00
       1964 25 May 2023 08:59:28     14.993     15.131    10.0912  36.788651     1.2802 2.2046e+01    295.612    104.120     14.993    33.5792    25.8272    1488.68 0.0000e+00
       1965 25 May 2023 08:59:28     14.943     15.080    10.0922  36.789211     2.1877 2.2269e+01    295.993    104.254     14.943    33.5789    25.8268    1488.68 0.0000e+00
       1966 25 May 2023 08:59:28     14.891     15.028    10.0933  36.789547     2.1827 2.2489e+01    296.296    104.362     14.891    33.5782    25.8261    1488.68 0.0000e+00
       1967 25 May 2023 08:59:28     14.838     14.975    10.0942  36.789711     1.6600 2.2647e+01    296.484    104.431     14.838    33.5776    25.8254    1488.68 0.0000e+00
       1968 25 May 2023 08:59:28     14.784     14.920    10.0948  36.789806     1.6660 2.2846e+01    296.949    104.600     14.784    33.5771    25.8250    1488.69 0.0000e+00
       1969 25 May 2023 08:59:28     14.728     14.863    10.0953  36.790009     1.6749 2.3047e+01    297.169    104.687     14.728    33.5769    25.8247    1488.69 0.0000e+00
       1970 25 May 2023 08:59:30     14.670     14.805    10.0958  36.790585     1.6759 2.3300e+01    297.397    104.778     14.670    33.5771    25.8247    1488.69 0.0000e+00
       1971 25 May 2023 08:59:30     14.611     14.746    10.0967  36.791721     1.4597 2.3562e+01    297.291    104.744     14.611    33.5774    25.8249    1488.69 0.0000e+00
       1972 25 May 2023 08:59:30     14.550     14.685    10.0983  36.793259     1.4656 2.3857e+01    297.428    104.794     14.550    33.5775    25.8247    1488.69 0.0000e+00
       1973 25 May 2023 08:59:30     14.489     14.623    10.1008  36.794685     1.1373 2.4130e+01    297.572    104.849     14.489    33.5767    25.8236    1488.70 0.0000e+00
       1974 25 May 2023 08:59:30     14.428     14.561    10.1038  36.795609     1.1443 2.4529e+01    297.612    104.870     14.428    33.5749    25.8217    1488.71 0.0000e+00
       1975 25 May 2023 08:59:31     14.367     14.499    10.1064  36.796131     1.4934 2.4739e+01    297.642    104.886     14.367    33.5730    25.8198    1488.72 0.0000e+00
       1976 25 May 2023 08:59:31     14.308     14.440    10.1085  36.796555     1.4944 2.5044e+01    297.979    105.008     14.308    33.5715    25.8182    1488.72 0.0000e+00
       1977 25 May 2023 08:59:31     14.250     14.382    10.1101  36.797047     1.7453 2.5203e+01    298.266    105.106     14.250    33.5705    25.8172    1488.72 0.0000e+00
       1978 25 May 2023 08:59:31     14.194     14.325    10.1115  36.797527     1.7443 2.5514e+01    298.436    105.160     14.194    33.5698    25.8164    1488.73 0.0000e+00
       1979 25 May 2023 08:59:31     14.140     14.271    10.1128  36.797863     1.4686 2.5592e+01    298.788    105.283     14.140    33.5690    25.8156    1488.73 0.0000e+00
       1980 25 May 2023 08:59:32     14.087     14.217    10.1137  36.798107     1.4755 2.5868e+01    298.856    105.311     14.087    33.5683    25.8149    1488.73 0.0000e+00
       1981 25 May 2023 08:59:32     14.035     14.164    10.1144  36.798447     1.4517 2.6112e+01    298.975    105.356     14.035    33.5681    25.8146    1488.73 0.0000e+00
       1982 25 May 2023 08:59:32     13.984     14.112    10.1149  36.798958     2.1103 2.6446e+01    299.100    105.403     13.984    33.5682    25.8146    1488.73 0.0000e+00
       1983 25 May 2023 08:59:32     13.933     14.061    10.1155  36.799683     2.1034 2.6696e+01    299.545    105.567     13.933    33.5684    25.8146    1488.73 0.0000e+00
       1984 25 May 2023 08:59:32     13.883     14.011    10.1165  36.800686     1.7552 2.6913e+01    299.568    105.588     13.883    33.5685    25.8145    1488.74 0.0000e+00
       1985 25 May 2023 08:59:34     13.834     13.961    10.1181  36.801941     1.7443 2.7161e+01    299.940    105.732     13.834    33.5683    25.8141    1488.74 0.0000e+00
       1986 25 May 2023 08:59:34     13.784     13.912    10.1203  36.803368     1.7612 2.7346e+01    300.020    105.768     13.784    33.5677    25.8133    1488.75 0.0000e+00
       1987 25 May 2023 08:59:34     13.735     13.862    10.1232  36.804688     1.7642 2.7328e+01    299.982    105.769     13.735    33.5664    25.8118    1488.76 0.0000e+00
       1988 25 May 2023 08:59:34     13.685     13.811    10.1262  36.805721     1.9506 2.7774e+01    300.085    105.813     13.685    33.5647    25.8099    1488.76 0.0000e+00
       1989 25 May 2023 08:59:34     13.633     13.759    10.1288  36.806812     1.9447 2.8116e+01    300.160    105.854     13.633    33.5634    25.8085    1488.77 0.0000e+00
       1990 25 May 2023 08:59:34     13.579     13.705    10.1308  36.808365     1.6947 2.8475e+01    300.037    105.824     13.579    33.5631    25.8079    1488.78 0.0000e+00
       1991 25 May 2023 08:59:35     13.525     13.649    10.1327  36.810024     1.6809 2.8997e+01    299.779    105.744     13.525    33.5631    25.8076    1488.78 0.0000e+00
